.id,date,name,variable,value
rgbif,2012-06-08,vijaybarve,additions,62
rgbif,2012-09-12,SChamberlain,additions,149
rgbif,2012-10-05,SChamberlain,additions,50
rgbif,2012-10-09,SChamberlain,additions,64
rgbif,2012-10-08,SChamberlain,additions,436
rgbif,2012-08-01,vijaybarve,additions,43
rgbif,2012-08-01,vijaybarve,additions,29
rgbif,2012-07-07,vijaybarve,additions,49
rgbif,2012-06-17,vijaybarve,additions,139
rgbif,2012-07-18,SChamberlain,additions,2
rgbif,2011-08-27,SChamberlain,additions,89
rgbif,2012-10-04,SChamberlain,additions,21
rgbif,2012-08-01,vijaybarve,additions,88
rgbif,2012-03-20,SChamberlain,additions,1243
rgbif,2012-07-07,vijaybarve,additions,1
rgbif,2012-10-04,SChamberlain,additions,3
rgbif,2012-10-09,SChamberlain,deletions,2
rgbif,2012-03-21,SChamberlain,deletions,760
rgbif,2012-12-04,SChamberlain,deletions,3
rgbif,2012-07-23,vijaybarve,deletions,11
rgbif,2012-10-04,SChamberlain,deletions,21
rgbif,2012-03-24,SChamberlain,deletions,0
rgbif,2012-08-07,SChamberlain,deletions,5
rgbif,2012-03-20,SChamberlain,deletions,16
rgbif,2012-06-01,vijaybarve,deletions,9
rgbif,2012-02-24,karthikram,deletions,75
rgbif,2012-10-05,SChamberlain,deletions,462
rgbif,2012-02-24,karthikram,deletions,2
rgbif,2013-03-01,SChamberlain,deletions,15
rgbif,2012-10-14,SChamberlain,deletions,224
rgbif,2012-12-11,karthikram,deletions,1
rgbif,2012-10-05,SChamberlain,deletions,1
rgbif,2011-10-31,SChamberlain,deletions,11
rgbif,2012-08-07,SChamberlain,deletions,62
rgbif,2012-10-05,SChamberlain,deletions,5
rgbif,2012-10-05,SChamberlain,deletions,496
rgbif,2012-07-18,vijaybarve,deletions,228
rgbif,2012-12-11,karthikram,deletions,69
rgbif,2012-08-17,vijaybarve,deletions,65
rgbif,2012-02-29,karthikram,deletions,112
rgbif,2012-08-17,vijaybarve,deletions,27
rgbif,2012-03-01,karthikram,deletions,1
rgbif,2012-05-23,vijaybarve,deletions,0
rgbif,2012-12-11,SChamberlain,deletions,68
rgbif,2012-07-24,vijaybarve,deletions,37
rgbif,2012-12-11,karthikram,deletions,31
rgbif,2012-08-17,vijaybarve,deletions,66
rgbif,2012-10-08,SChamberlain,deletions,18
rgbif,2012-06-17,vijaybarve,deletions,0
rgbif,2012-10-11,SChamberlain,deletions,1
rgbif,2012-05-23,vijaybarve,deletions,93
rgbif,2012-12-11,karthikram,deletions,0
rgbif,2012-08-01,vijaybarve,deletions,18
rgbif,2012-10-14,SChamberlain,deletions,224
rgbif,2012-10-11,SChamberlain,deletions,0
rgbif,2012-10-05,SChamberlain,deletions,6
rgbif,2012-10-09,SChamberlain,deletions,1
rgbif,2012-09-13,SChamberlain,deletions,29
rgbif,2012-03-20,SChamberlain,deletions,231
rgbif,2012-12-10,SChamberlain,deletions,29
rgbif,2012-02-24,karthikram,deletions,14
rgbif,2012-03-21,SChamberlain,deletions,1
rgbif,2012-10-04,SChamberlain,deletions,4
rgbif,2012-07-18,SChamberlain,deletions,227
rgbif,2012-05-22,vijaybarve,deletions,31
rgbif,2012-12-09,SChamberlain,deletions,24
rgbif,2012-12-10,SChamberlain,deletions,4
rgbif,2012-03-21,SChamberlain,deletions,1
rgbif,2012-10-05,SChamberlain,deletions,27
rgbif,2012-10-09,SChamberlain,deletions,0
rgbif,2012-05-23,vijaybarve,deletions,2
rgbif,2011-08-26,SChamberlain,deletions,0
rgbif,2012-10-14,SChamberlain,deletions,1
rgbif,2011-10-31,SChamberlain,deletions,0
rgbif,2012-08-06,SChamberlain,deletions,4
rgbif,2012-10-06,SChamberlain,deletions,16
rgbif,2011-10-31,SChamberlain,deletions,0
rgbif,2012-05-22,vijaybarve,deletions,1
rgbif,2012-10-04,SChamberlain,deletions,287
rgbif,2012-10-14,SChamberlain,deletions,19
rgbif,2012-08-01,vijaybarve,deletions,8
rgbif,2012-03-21,SChamberlain,deletions,109
rgbif,2012-12-11,karthikram,deletions,4
rgbif,2012-10-05,SChamberlain,deletions,2
rgbif,2012-08-17,SChamberlain,deletions,0
rgbif,2012-12-11,karthikram,deletions,105
rgbif,2012-12-02,SChamberlain,deletions,44
rgbif,2013-02-26,SChamberlain,deletions,3
rgbif,2012-03-22,karthikram,deletions,385
rgbif,2012-07-16,vijaybarve,deletions,5
rgbif,2012-10-09,SChamberlain,deletions,2
rgbif,2012-06-08,vijaybarve,deletions,5
rgbif,2012-09-12,SChamberlain,deletions,341
rgbif,2012-10-05,SChamberlain,deletions,0
rgbif,2012-10-09,SChamberlain,deletions,9
rgbif,2012-10-08,SChamberlain,deletions,59
rgbif,2012-08-01,vijaybarve,deletions,26
rgbif,2012-08-01,vijaybarve,deletions,5
rgbif,2012-07-07,vijaybarve,deletions,0
rgbif,2012-06-17,vijaybarve,deletions,94
rgbif,2012-07-18,SChamberlain,deletions,1
rgbif,2011-08-27,SChamberlain,deletions,0
rgbif,2012-10-04,SChamberlain,deletions,21
rgbif,2012-08-01,vijaybarve,deletions,26
rgbif,2012-03-20,SChamberlain,deletions,160
rgbif,2012-07-07,vijaybarve,deletions,0
rgbif,2012-10-04,SChamberlain,deletions,0
rvertnet,2012-08-08,SChamberlain,additions,1232
rvertnet,2012-09-19,SChamberlain,additions,82
rvertnet,2012-09-16,SChamberlain,additions,404
rvertnet,2011-09-09,SChamberlain,additions,0
rvertnet,2012-09-19,SChamberlain,additions,8
rvertnet,2012-07-09,vijaybarve,additions,639
rvertnet,2012-03-25,SChamberlain,additions,74
rvertnet,2012-11-22,SChamberlain,additions,1
rvertnet,2012-08-04,SChamberlain,additions,80
rvertnet,2012-09-16,SChamberlain,additions,334
rvertnet,2012-09-21,SChamberlain,additions,1
rvertnet,2012-08-07,vijaybarve,additions,165
rvertnet,2012-08-17,SChamberlain,additions,4
rvertnet,2012-08-17,vijaybarve,additions,38
rvertnet,2011-10-11,SChamberlain,additions,99
rvertnet,2012-08-17,SChamberlain,additions,38
rvertnet,2012-08-02,vijaybarve,additions,102
rvertnet,2013-01-28,SChamberlain,additions,88
rvertnet,2012-08-24,SChamberlain,additions,5
rvertnet,2012-09-21,SChamberlain,additions,1
rvertnet,2012-09-16,SChamberlain,additions,38
rvertnet,2011-09-10,SChamberlain,additions,5
rvertnet,2011-09-09,SChamberlain,additions,33
rvertnet,2012-09-16,SChamberlain,additions,26
rvertnet,2011-10-11,SChamberlain,additions,2
rvertnet,2012-07-05,vijaybarve,additions,206
rvertnet,2012-09-16,SChamberlain,additions,4
rvertnet,2012-08-04,SChamberlain,additions,12
rvertnet,2012-12-09,SChamberlain,additions,28
rvertnet,2011-09-09,SChamberlain,additions,1
rvertnet,2012-08-04,SChamberlain,additions,8
rvertnet,2012-04-22,SChamberlain,additions,2
rvertnet,2012-08-04,SChamberlain,additions,951
rvertnet,2012-12-14,SChamberlain,additions,62
rvertnet,2012-11-22,SChamberlain,additions,8
rvertnet,2012-10-13,SChamberlain,additions,3
rvertnet,2012-09-19,SChamberlain,additions,1
rvertnet,2012-08-04,SChamberlain,additions,3
rvertnet,2011-09-09,SChamberlain,additions,19
rvertnet,2012-08-04,SChamberlain,additions,0
rvertnet,2012-11-22,SChamberlain,additions,1
rvertnet,2011-09-09,SChamberlain,additions,6
rvertnet,2012-08-24,vijaybarve,additions,5
rvertnet,2012-11-22,SChamberlain,additions,0
rvertnet,2012-09-16,SChamberlain,additions,4
rvertnet,2012-07-31,vijaybarve,additions,1
rvertnet,2011-09-10,SChamberlain,additions,13
rvertnet,2012-09-16,SChamberlain,additions,1
rvertnet,2012-08-04,SChamberlain,additions,50
rvertnet,2012-07-12,vijaybarve,additions,34
rvertnet,2012-11-22,SChamberlain,additions,8
rvertnet,2012-08-08,SChamberlain,deletions,219
rvertnet,2012-09-19,SChamberlain,deletions,0
rvertnet,2012-09-16,SChamberlain,deletions,130
rvertnet,2011-09-09,SChamberlain,deletions,0
rvertnet,2012-09-19,SChamberlain,deletions,20
rvertnet,2012-07-09,vijaybarve,deletions,0
rvertnet,2012-03-25,SChamberlain,deletions,21
rvertnet,2012-11-22,SChamberlain,deletions,1
rvertnet,2012-08-04,SChamberlain,deletions,21
rvertnet,2012-09-16,SChamberlain,deletions,10
rvertnet,2012-09-21,SChamberlain,deletions,1
rvertnet,2012-08-07,vijaybarve,deletions,191
rvertnet,2012-08-17,SChamberlain,deletions,0
rvertnet,2012-08-17,vijaybarve,deletions,111
rvertnet,2011-10-11,SChamberlain,deletions,7
rvertnet,2012-08-17,SChamberlain,deletions,111
rvertnet,2012-08-02,vijaybarve,deletions,3
rvertnet,2013-01-28,SChamberlain,deletions,0
rvertnet,2012-08-24,SChamberlain,deletions,5
rvertnet,2012-09-21,SChamberlain,deletions,1
rvertnet,2012-09-16,SChamberlain,deletions,114
rvertnet,2011-09-10,SChamberlain,deletions,1
rvertnet,2011-09-09,SChamberlain,deletions,0
rvertnet,2012-09-16,SChamberlain,deletions,0
rvertnet,2011-10-11,SChamberlain,deletions,1
rvertnet,2012-07-05,vijaybarve,deletions,5
rvertnet,2012-09-16,SChamberlain,deletions,3
rvertnet,2012-08-04,SChamberlain,deletions,64
rvertnet,2012-12-09,SChamberlain,deletions,769
rvertnet,2011-09-09,SChamberlain,deletions,0
rvertnet,2012-08-04,SChamberlain,deletions,7
rvertnet,2012-04-22,SChamberlain,deletions,6
rvertnet,2012-08-04,SChamberlain,deletions,12
rvertnet,2012-12-14,SChamberlain,deletions,13
rvertnet,2012-11-22,SChamberlain,deletions,6
rvertnet,2012-10-13,SChamberlain,deletions,74
rvertnet,2012-09-19,SChamberlain,deletions,13
rvertnet,2012-08-04,SChamberlain,deletions,3
rvertnet,2011-09-09,SChamberlain,deletions,0
rvertnet,2012-08-04,SChamberlain,deletions,6
rvertnet,2012-11-22,SChamberlain,deletions,1
rvertnet,2011-09-09,SChamberlain,deletions,3
rvertnet,2012-08-24,vijaybarve,deletions,5
rvertnet,2012-11-22,SChamberlain,deletions,0
rvertnet,2012-09-16,SChamberlain,deletions,3
rvertnet,2012-07-31,vijaybarve,deletions,1
rvertnet,2011-09-10,SChamberlain,deletions,4
rvertnet,2012-09-16,SChamberlain,deletions,3
rvertnet,2012-08-04,SChamberlain,deletions,3
rvertnet,2012-07-12,vijaybarve,deletions,34
rvertnet,2012-11-22,SChamberlain,deletions,6
rdatacite,2012-09-08,SChamberlain,additions,63
rdatacite,2012-09-02,SChamberlain,additions,26
rdatacite,2012-12-11,karthikram,additions,0
rdatacite,2011-10-06,SChamberlain,additions,1
rdatacite,2011-10-06,SChamberlain,additions,49
rdatacite,2012-12-11,karthikram,additions,6
rdatacite,2012-12-11,karthikram,additions,8
rdatacite,2012-12-11,SChamberlain,additions,4
rdatacite,2012-12-11,karthikram,additions,12
rdatacite,2011-10-05,SChamberlain,additions,5
rdatacite,2011-10-06,SChamberlain,additions,1
rdatacite,2012-04-18,SChamberlain,additions,85
rdatacite,2011-10-10,SChamberlain,additions,98
rdatacite,2012-04-19,SChamberlain,additions,0
rdatacite,2011-10-10,SChamberlain,additions,4
rdatacite,2012-12-11,karthikram,additions,8
rdatacite,2012-04-19,SChamberlain,additions,345
rdatacite,2012-04-19,SChamberlain,additions,239
rdatacite,2011-10-05,SChamberlain,additions,0
rdatacite,2012-12-11,SChamberlain,additions,34
rdatacite,2011-10-05,SChamberlain,additions,30
rdatacite,2012-09-08,SChamberlain,deletions,63
rdatacite,2012-09-02,SChamberlain,deletions,18
rdatacite,2012-12-11,karthikram,deletions,1
rdatacite,2011-10-06,SChamberlain,deletions,0
rdatacite,2011-10-06,SChamberlain,deletions,3
rdatacite,2012-12-11,karthikram,deletions,10
rdatacite,2012-12-11,karthikram,deletions,7
rdatacite,2012-12-11,SChamberlain,deletions,2
rdatacite,2012-12-11,karthikram,deletions,13
rdatacite,2011-10-05,SChamberlain,deletions,1
rdatacite,2011-10-06,SChamberlain,deletions,0
rdatacite,2012-04-18,SChamberlain,deletions,60
rdatacite,2011-10-10,SChamberlain,deletions,34
rdatacite,2012-04-19,SChamberlain,deletions,345
rdatacite,2011-10-10,SChamberlain,deletions,2
rdatacite,2012-12-11,karthikram,deletions,8
rdatacite,2012-04-19,SChamberlain,deletions,0
rdatacite,2012-04-19,SChamberlain,deletions,66
rdatacite,2011-10-05,SChamberlain,deletions,0
rdatacite,2012-12-11,SChamberlain,deletions,39
rdatacite,2011-10-05,SChamberlain,deletions,0
rfisheries,2012-12-15,karthikram,additions,109
rfisheries,2012-12-18,karthikram,additions,1
rfisheries,2012-12-15,karthikram,additions,176
rfisheries,2012-12-18,karthikram,additions,11
rfisheries,2012-12-18,karthikram,additions,1
rfisheries,2012-12-15,karthikram,additions,0
rfisheries,2011-10-31,cboettig,additions,1
rfisheries,2012-12-18,karthikram,additions,4
rfisheries,2012-12-15,karthikram,additions,0
rfisheries,2012-12-15,karthikram,additions,0
rfisheries,2012-12-15,karthikram,additions,2
rfisheries,2012-12-18,karthikram,additions,2
rfisheries,2011-10-31,cboettig,additions,52
rfisheries,2012-12-18,karthikram,additions,2
rfisheries,2011-10-31,cboettig,additions,8
rfisheries,2012-12-15,karthikram,additions,2
rfisheries,2011-12-11,whoknowshit,additions,4
rfisheries,2012-12-15,karthikram,additions,16
rfisheries,2011-10-31,cboettig,additions,1
rfisheries,2012-12-18,karthikram,additions,1
rfisheries,2012-12-18,karthikram,additions,3
rfisheries,2012-12-15,karthikram,additions,1
rfisheries,2012-12-19,karthikram,additions,6
rfisheries,2012-12-15,karthikram,additions,1
rfisheries,2012-12-15,karthikram,additions,2
rfisheries,2011-12-13,cboettig,additions,2
rfisheries,2012-12-18,karthikram,additions,5
rfisheries,2011-10-31,cboettig,additions,4
rfisheries,2011-12-11,whoknowshit,additions,15
rfisheries,2011-10-31,cboettig,additions,3
rfisheries,2011-12-11,whoknowshit,additions,0
rfisheries,2011-10-31,cboettig,additions,0
rfisheries,2012-12-15,karthikram,deletions,3
rfisheries,2012-12-18,karthikram,deletions,1
rfisheries,2012-12-15,karthikram,deletions,0
rfisheries,2012-12-18,karthikram,deletions,9
rfisheries,2012-12-18,karthikram,deletions,0
rfisheries,2012-12-15,karthikram,deletions,0
rfisheries,2011-10-31,cboettig,deletions,1
rfisheries,2012-12-18,karthikram,deletions,3
rfisheries,2012-12-15,karthikram,deletions,1
rfisheries,2012-12-15,karthikram,deletions,56
rfisheries,2012-12-15,karthikram,deletions,1
rfisheries,2012-12-18,karthikram,deletions,1
rfisheries,2011-10-31,cboettig,deletions,0
rfisheries,2012-12-18,karthikram,deletions,2
rfisheries,2011-10-31,cboettig,deletions,0
rfisheries,2012-12-15,karthikram,deletions,2
rfisheries,2011-12-11,whoknowshit,deletions,3
rfisheries,2012-12-15,karthikram,deletions,10
rfisheries,2011-10-31,cboettig,deletions,0
rfisheries,2012-12-18,karthikram,deletions,1
rfisheries,2012-12-18,karthikram,deletions,3
rfisheries,2012-12-15,karthikram,deletions,0
rfisheries,2012-12-19,karthikram,deletions,5
rfisheries,2012-12-15,karthikram,deletions,1
rfisheries,2012-12-15,karthikram,deletions,2
rfisheries,2011-12-13,cboettig,deletions,2
rfisheries,2012-12-18,karthikram,deletions,3
rfisheries,2011-10-31,cboettig,deletions,0
rfisheries,2011-12-11,whoknowshit,deletions,0
rfisheries,2011-10-31,cboettig,deletions,0
rfisheries,2011-12-11,whoknowshit,deletions,8
rfisheries,2011-10-31,cboettig,deletions,0
ritis,2012-04-08,SChamberlain,additions,364
ritis,2012-10-13,SChamberlain,additions,268
ritis,2012-03-31,SChamberlain,additions,0
ritis,2012-07-09,SChamberlain,additions,13
ritis,2012-12-12,karthikram,additions,0
ritis,2012-12-05,SChamberlain,additions,13
ritis,2012-06-23,SChamberlain,additions,8
ritis,2011-11-02,SChamberlain,additions,0
ritis,2011-12-08,SChamberlain,additions,1
ritis,2012-04-05,SChamberlain,additions,4
ritis,2012-10-16,SChamberlain,additions,4
ritis,2012-04-06,SChamberlain,additions,1
ritis,2012-04-14,SChamberlain,additions,373
ritis,2012-04-01,SChamberlain,additions,635
ritis,2012-06-26,SChamberlain,additions,57
ritis,2012-10-13,SChamberlain,additions,10
ritis,2011-11-02,SChamberlain,additions,259
ritis,2012-08-26,SChamberlain,additions,11
ritis,2011-11-03,SChamberlain,additions,7
ritis,2012-04-05,SChamberlain,additions,7
ritis,2012-04-09,SChamberlain,additions,285
ritis,2012-08-26,SChamberlain,additions,1
ritis,2012-12-05,SChamberlain,additions,58
ritis,2012-04-09,SChamberlain,additions,220
ritis,2012-04-05,SChamberlain,additions,3
ritis,2011-11-03,SChamberlain,additions,2
ritis,2012-03-31,SChamberlain,additions,959
ritis,2012-03-31,SChamberlain,additions,0
ritis,2012-10-16,SChamberlain,additions,4
ritis,2011-11-08,SChamberlain,additions,177
ritis,2012-10-13,SChamberlain,additions,1
ritis,2012-08-26,SChamberlain,additions,4
ritis,2012-04-06,SChamberlain,additions,138
ritis,2012-04-14,SChamberlain,additions,627
ritis,2011-12-08,SChamberlain,additions,3
ritis,2012-03-31,SChamberlain,additions,1161
ritis,2012-03-31,SChamberlain,additions,1
ritis,2012-04-08,SChamberlain,deletions,2
ritis,2012-10-13,SChamberlain,deletions,261
ritis,2012-03-31,SChamberlain,deletions,1161
ritis,2012-07-09,SChamberlain,deletions,1
ritis,2012-12-12,karthikram,deletions,1
ritis,2012-12-05,SChamberlain,deletions,5
ritis,2012-06-23,SChamberlain,deletions,5
ritis,2011-11-02,SChamberlain,deletions,0
ritis,2011-12-08,SChamberlain,deletions,1
ritis,2012-04-05,SChamberlain,deletions,4
ritis,2012-10-16,SChamberlain,deletions,3
ritis,2012-04-06,SChamberlain,deletions,1
ritis,2012-04-14,SChamberlain,deletions,0
ritis,2012-04-01,SChamberlain,deletions,5
ritis,2012-06-26,SChamberlain,deletions,26
ritis,2012-10-13,SChamberlain,deletions,15
ritis,2011-11-02,SChamberlain,deletions,0
ritis,2012-08-26,SChamberlain,deletions,9
ritis,2011-11-03,SChamberlain,deletions,0
ritis,2012-04-05,SChamberlain,deletions,4
ritis,2012-04-09,SChamberlain,deletions,0
ritis,2012-08-26,SChamberlain,deletions,0
ritis,2012-12-05,SChamberlain,deletions,197
ritis,2012-04-09,SChamberlain,deletions,2
ritis,2012-04-05,SChamberlain,deletions,3
ritis,2011-11-03,SChamberlain,deletions,0
ritis,2012-03-31,SChamberlain,deletions,244
ritis,2012-03-31,SChamberlain,deletions,247
ritis,2012-10-16,SChamberlain,deletions,1
ritis,2011-11-08,SChamberlain,deletions,0
ritis,2012-10-13,SChamberlain,deletions,1
ritis,2012-08-26,SChamberlain,deletions,1
ritis,2012-04-06,SChamberlain,deletions,8
ritis,2012-04-14,SChamberlain,deletions,2
ritis,2011-12-08,SChamberlain,deletions,1
ritis,2012-03-31,SChamberlain,deletions,0
ritis,2012-03-31,SChamberlain,deletions,1
rflybase,2011-12-02,SChamberlain,additions,3
rflybase,2011-11-09,SChamberlain,additions,21
rflybase,2012-04-22,SChamberlain,additions,58
rflybase,2011-12-02,SChamberlain,additions,9
rflybase,2011-11-09,SChamberlain,additions,0
rflybase,2011-11-09,SChamberlain,additions,5
rflybase,2012-02-01,karthikram,additions,1
rflybase,2011-12-06,SChamberlain,additions,3
rflybase,2011-12-02,SChamberlain,additions,1
rflybase,2011-12-02,SChamberlain,deletions,1
rflybase,2011-11-09,SChamberlain,deletions,0
rflybase,2012-04-22,SChamberlain,deletions,18
rflybase,2011-12-02,SChamberlain,deletions,0
rflybase,2011-11-09,SChamberlain,deletions,0
rflybase,2011-11-09,SChamberlain,deletions,0
rflybase,2012-02-01,karthikram,deletions,0
rflybase,2011-12-06,SChamberlain,deletions,1
rflybase,2011-12-02,SChamberlain,deletions,3
rOpenSci,2011-07-29,karthikram,additions,1
rOpenSci,2011-08-08,karthikram,additions,3
rOpenSci,2012-01-26,karthikram,additions,1
rOpenSci,2012-03-21,karthikram,additions,21
rOpenSci,2012-01-26,karthikram,additions,2
rOpenSci,2012-01-26,karthikram,additions,28
rOpenSci,2012-03-21,karthikram,additions,2
rOpenSci,2011-09-05,SChamberlain,additions,4
rOpenSci,2012-01-26,karthikram,additions,5
rOpenSci,2011-09-06,SChamberlain,additions,7
rOpenSci,2012-01-26,karthikram,additions,1
rOpenSci,2011-09-05,SChamberlain,additions,5
rOpenSci,2012-03-21,karthikram,additions,0
rOpenSci,2011-08-08,karthikram,additions,0
rOpenSci,2012-01-26,karthikram,additions,13
rOpenSci,2011-08-15,cboettig,additions,0
rOpenSci,2012-03-12,karthikram,additions,7
rOpenSci,2012-03-12,karthikram,additions,1
rOpenSci,2011-09-05,SChamberlain,additions,27
rOpenSci,2011-09-05,SChamberlain,additions,1
rOpenSci,2012-03-12,karthikram,additions,25
rOpenSci,2012-03-12,karthikram,additions,0
rOpenSci,2012-03-21,karthikram,additions,1
rOpenSci,2012-03-21,karthikram,additions,2
rOpenSci,2012-03-21,karthikram,additions,23
rOpenSci,2012-01-26,karthikram,additions,2
rOpenSci,2011-07-26,karthikram,additions,0
rOpenSci,2012-01-26,karthikram,additions,11
rOpenSci,2012-01-26,karthikram,additions,0
rOpenSci,2011-08-08,karthikram,additions,1
rOpenSci,2011-07-29,karthikram,deletions,0
rOpenSci,2011-08-08,karthikram,deletions,0
rOpenSci,2012-01-26,karthikram,deletions,7
rOpenSci,2012-03-21,karthikram,deletions,5
rOpenSci,2012-01-26,karthikram,deletions,1
rOpenSci,2012-01-26,karthikram,deletions,0
rOpenSci,2012-03-21,karthikram,deletions,4
rOpenSci,2011-09-05,SChamberlain,deletions,4
rOpenSci,2012-01-26,karthikram,deletions,0
rOpenSci,2011-09-06,SChamberlain,deletions,9
rOpenSci,2012-01-26,karthikram,deletions,1
rOpenSci,2011-09-05,SChamberlain,deletions,0
rOpenSci,2012-03-21,karthikram,deletions,0
rOpenSci,2011-08-08,karthikram,deletions,1
rOpenSci,2012-01-26,karthikram,deletions,0
rOpenSci,2011-08-15,cboettig,deletions,0
rOpenSci,2012-03-12,karthikram,deletions,0
rOpenSci,2012-03-12,karthikram,deletions,2
rOpenSci,2011-09-05,SChamberlain,deletions,0
rOpenSci,2011-09-05,SChamberlain,deletions,1
rOpenSci,2012-03-12,karthikram,deletions,0
rOpenSci,2012-03-12,karthikram,deletions,28
rOpenSci,2012-03-21,karthikram,deletions,1
